dolaşmak	to wander	verb
dolaşım	circulation	noun
doldurmak	to fill	verb
doldurmak	to stuff	verb
dolmak	to get full, to fill	verb
dolmuş	taxi or motorboat which only starts when it is filled up with passengers, jitney	noun
dolu	full	adj
dolu	full, filled	adj
domates	tomato	noun
domuz budu	ham	noun
domuz eti	pork	noun
domuz	pig	noun
don	frost	noun
don	pants	noun
donamak	to decorate, to equip	verb
donanma	navy	noun
donanım	hardware	noun
donanım	hardware; equipment	noun
donatmak	to equip; to decorate	verb
dondurma	ice cream	noun
donmak	to freeze	verb
doruk	summit, peak	noun
dosdoğru	straight ahead	adv
dost	friend	noun
dostluk	friendship	noun
dosya	file	noun
dosya	file, dossier	noun
dosya	folder	noun
doymak	to be satiated, to be full up	verb
doymuş	full (up)	adj
doyum	satiety; satisfaction	noun
doyurmak	to feed	verb
doz	dose	noun
doçent	associate professor	noun
doğa	nature	noun
doğal	natural	adj	doğal sayılar: natural numbers
doğalgaz	natural gas	noun
doğmak	to be born	verb
doğramak	to chop	verb
doğranmış	chopped	adj
doğru	TRUE	adj
doğru	correct	adj
doğru	right	adv
doğru	straight	adv	doğru akım: direct current
doğru	towards	posp
doğrudan	directly	adv
doğrulamak	to verify, to confirm	verb
doğrulmak	to straighten out	verb
doğrultmak	to point	verb
doğrultu	direction	noun
doğrultusunda	in line with	phrase
doğruluk	truth; straightness	noun
doğrusu	actually, really	adv
doğrusu	frankly speaking	adv
doğrusu	indeed	adv
doğrusu	to be honest	adv
doğu	east <E>	noun
doğu	eastern	adj
doğu	the East	noun
doğulu	Oriental	adj
doğum günü	birthday	noun
doğum	birth	noun
doğurma	birth	noun
doğuş	birth	noun
doğuştan	innate, by birth	adv
dram	drama	noun
dramatik	dramatic	adj
dua etmek	pray	verb
dua	prayer	noun
dudak	lip	noun
dugong [Dugong dugon]	dugong	noun
dul kadın	widow	noun
dul	widow, widower	noun
duman	smoke, fumes	noun
dur	stop	noun
durak	bus stop	noun
duraklamak	to pause, to hesitate	verb
duraksamak	to hesitate	verb
durdurmak	to stop	verb
durgun	calm	adj
durgunluk	serenity; stagnation	noun
durmak	to stop	verb
duru	clear	adj
durum	occasion	noun
durum	situation	noun
durum	state, condition	noun
durum	status	noun
duruş	posture; stance	noun
duruşma	court hearing	noun
dut	mulberry	noun
duvar	wall	noun
duyarlı	sensitive	adj
duyarlık	sensitivity	noun
duyarlılık	sensitivity	noun
duygu	feeling	noun
duygu	feeling, sense	noun
duygulanmak	to be affected, to be moved	verb
duygusal	emotional	adj
duymak	to feel	verb
duymak	to hear	verb
duyu	sense	noun
duyumsamak	to feel	verb
duyumsamak	to feel, to sense	verb
duyuru	announcement	noun
duş	shower	noun
dökmek	to pour	verb
döküm	casting	noun
döndürmek	to twist	verb
döndürmek	wind up	verb
dönem	period	noun
döngü	cycle	noun
dönme momenti	torque	noun
dönmek	to face	verb
dönmek	to turn	verb
dönük	facing	noun
dönüm noktası	inflection point	noun
dönüş v,	(v) to turn into (n) turning, rotation; return	noun
dönüşüm	transformation	noun
dördüncü	fourth	adj
dört bin	four thousand	noun
dört yüz	four hundred	noun
dört	four	noun
döviz kuru	exchange rate	noun
döviz	currency	noun
dövmek	to beat	verb
dövüşmek	to fight	verb
döşemek	to furnish	verb
dübel	Rawlplug™	noun
dübel	wall plug	noun
düdük	whistle	noun
dükkan	shop	noun
dükkân	shop	noun
dükkân	store [Am.]	noun
dümdüz	straight on	adv
dümen	rudder	noun
dün	yesterday	adv
dünya	the world, the earth	noun
dünya	world	noun
düpedüz	sheer, absolutely	adv
dürtü	instinct	noun
dürtü	urge	noun
dürüst olarak	to be honest	adv
dürüst olmak gerekirse	frankly speaking	phrase
dürüst olmayan	dishonest	adj
dürüst	honest	adj
dürüstlük	honesty	noun
dürüstçe	faithfully	adv
dürüstçe	to be honest	adv
düz	flat	adj
düz	flat, straight, smooth	adj
düz	smooth	adj
düz	straight	noun
düzelmek	to become smooth; to improve	verb
düzeltme	retouching	noun
düzeltmek	to correct	verb
düzeltmek	to fix	verb
düzeltmek	to improve	verb
düzeltmek	to tidy up	verb
düzen	order	noun
düzenlemek	to arrange; to organize	verb
düzenlemek	to organize	verb
düzenleyici	regulator	noun
düzenli	regular	adj
düzenli	regular, tidy	adj
düzensiz	unsystematic	adj
düzensizlik	disorder; irregularity	noun
düzey	level, rank	noun
düzgün	smooth	adj
düzgün	straight	adj
düzlem	plane (geometry)	noun
düzlük	flatness, straightness	noun
düğme	button	noun
düğme	switch	noun
düğüm teorisi	knot theory	noun
düğüm	knot	noun
düğümlemek	to knot, to tie	verb
düğün	wedding reception	noun
düğün	wedding	noun
düş	dream	noun
düşey asimptot	vertical asymptote	noun
düşkün	addicted	adj
düşlemek	to imagine	verb
düşman	enemy	noun
düşmanlık	hostility	noun
düşmek	to fall	verb
düşük	low	adj
düşük	low; fallen; reduced	adj
düşünce	opinion	noun
düşünce	thought	noun
düşünce	thought, idea	noun
düşünceli	thoughtful, considerate	adj
düşüncesiz	careless	adj
düşündürmek	to suggest	verb
düşünmek	to think	verb
düşünsel	intellectual	adj
düşünür	philosopher	noun
düşürmek	to drop	verb
düşüş	fall	noun
dış gezegen	outer planet	noun
dış	outside	noun
dışarı	out	adv
dışarı	out	noun
dışarı	outside	noun
dışarıya	out	adv
dışişleri	foreign affairs	noun
dışlamak	to exclude	verb
dışsal	external	adj
e hali	dative	noun
ebe	midwife	noun
ebedi	eternal, endless	adj
ebediyen	forever <4E>	adv
ebediyet	eternity	noun
ebemkuşağı	rainbow	noun
ebeveyn	parents {pl}	noun
ebeveyn	parents, parentage	noun
ecnebi	foreigner	noun
eczacı	pharmacist	noun
eczane	pharmacy	noun
eda	manner	noun
edebi	literary, literal	adj
edebiyat	literature	noun
edebiyatçı	literary figure	noun
edep	civility	noun
edim	act, deed	noun
edinmek	to get	verb
edinmek	to receive	verb
efendi	gentleman	noun
efsane	legend	noun
efsane	myth	noun
egemen	sovereign	adj
egemenlik	sovereignty, dominance	noun
ego	ego	noun
egoist	selfish	adj
egzersiz	exercise	noun
ehliyet	license	noun
ek	appendix	noun
ek	supplement	noun
ekim <eki., ek., e.>	October <Oct.>	noun
ekim	sowing, planting; October	noun
ekin kargası [Corvus frugilegus]	rook	noun
ekin yelvesi [Emberiza calandra, syn.: Miliaria calandra]	corn bunting	noun
ekin	crop; culture	noun
ekip	team, crew	noun
eklem	joint	noun
eklemek	to add	verb
eklemlemek	to joint, to join	verb
ekmek	bread	noun
ekmek	to plant	verb
ekmek	to spread	verb
ekol	ecole, school	noun
ekoloji	ecology	noun
ekolojik	ecologic, ecological	adj
ekonomi	economy	noun
ekonomik	economic	adj
ekran	screen	noun
eksen	axis	noun
eksi	minus	noun
eksik	missing, deficient	adj
eksiklik	lack, deficiency, shortage	noun
eksiksiz	complete	adj
eksilmek	to lessen	verb
eksponansiyel	exponential	adj
ekşi	sour	adj
el feneri	flashlight	noun
el feneri	torch [Br.]	noun
el lambası	flashlight	noun
el sallamak	to wave	verb
el	hand	noun	ele almak: to handle	ele alınmak: to be handled
elastik	elastic	adj
elbette	certainly	adv
elbette	of course	adv
elbette	of course, surely	adv
elbise kolu	sleeve	noun
elbise	clothes	noun
elbise	dress	noun
elde etmek	to get	verb
elde etmek	to receive	verb
eldiven	glove	noun
ele verme	betrayal	noun
elektrik düğmesi	light switch	noun
elektrik fişi	plug	noun
elektrik traş makinası	electric razor	noun
elektrik	electricity; electric	noun
elektrikli	electrical	adj
elektron	electron	noun
elektronik	electronic	adj
elektrot	electrode	noun
eleman	component	noun
eleman	element	noun
eleman	personnel	noun
eleman	staff, employee	noun
elemek	to sieve	verb
element	element	noun
eleştirel	critical	adj
eleştiri	criticism	noun
eleştirmek	to criticize	verb
eleştirmen	critic	noun
eli açık	generous [liberal, lavish]	adj
elit	elite	noun
ellemek	to touch	verb
elli	fifty	noun
elma suyu	apple juice	noun
elma	apple [Malus domestica]	noun
elma	apple	noun
elmalı pasta	apple pie	noun
elmas	diamond	noun
elverişli	suitable, convenient	adj
elçi	ambassador	noun
elçilik	embassy	noun
emanet	security, safekeeping	noun
emek	labour	noun	emek vermek: to work hard
emek	work, labor	noun
emekli	retired	adj
emeklilik	retirement	noun
emekçi	worker, laborer	noun
emin	certain	adj
emin	confident	adj	emin değilim: I am not sure	emin misin? are you sure?	eminim değildir: I'm sure not
emin	safe, secure; sure	adj
emin	sure	adj
emir	order; prince	noun
emlak	real estate	noun
emmek	to suck; to absorb	verb
emniyet	police station	noun
emniyet	safety; confidence	noun
emperyalist	imperialist	noun
emperyalizm	imperialism	noun
emretmek	to order, to command	verb
emri	order	noun
en azından	at least	adv
en büyük	largest	adj
en son	last	adj
en sonunda	eventually	adv
endeks	index	noun
ender	rare, unusual	adj
endişe	anxiety	noun
endişe	anxiety, worry	noun
endişe	concern	noun
endişelenmek	to worry	verb
endişelenmek	to worry, to be anxious	verb
endişeli	anxious	adj
endüstri	industry	noun
endüstriyel	industrial	noun
enerji	energy	noun
enfeksiyon	infection	noun
enflasyon	inflation	noun
enformasyon	information	noun
engel	obstacle, difficulty; handicap	noun
engellemek	to obstruct, to block	verb
engelli insan	disabled person	noun
engelli	handicapped	noun
engin	open, vast, boundless	adj
enişte	brother-in-law	noun
enişte	sister’s or aunt’s husband	noun
enişte	uncle [related by marriage]	noun
enkaz	ruins	noun
ense	nape, back of the neck	noun
ensiz	narrow	adj
enstitü	institute	noun
enstrüman	instrument	noun
entegrasyon	integration	noun
entegre	integrated	adj
entelektüel	intellectual	adj
enteresan	interesting	adj
entoksikasyon	intoxication	noun
envanter	inventory	noun
enzim	enzyme	noun
epey	a good deal of	det
epey	fairly	adv
epilasyon	epilation	noun
er	private	noun
erdem	virtue	noun
ergen	adolescent	noun
ergenlik	puberty, adolescence	noun
ergin	adult	noun
ergin	mature, adult	adj
erguvani balıkçıl [Ardea purpurea]	purple heron	noun
erik	plum	noun
eril	male	adj
erimek	to melt, to dissolve	verb
erişim	access	noun
erişkin	adult	noun
erişmek	to reach; to attain	verb
erk	force, power	noun
erkek arkadaş	boyfriend	noun
erkek tuvaleti	men's restroom [Am.]	noun
erkek yeğen	nephew	noun
erkek	male	adj
erkek	man	noun
erkek	man, male	noun
erkeklik	masculinity	noun
erken	early	adj
erken	early	adv
ermek	to attain	verb
ermek	to reach	verb
ermiş	saint	noun
erozyon	erosion	noun
ertelemek	adjourn	verb
ertelemek	to postpone	verb	[belirsiz bir tarihe / süresiz olarak] ertelemek: to postpone to an indefinite date
ertesi	next	adj	ertesi sabah: next morning
ertesi	next, following	adj
esas	fundamental	noun
esasen	basically, essentially	adv
esaslı	thorough, essential	adj
eser	piece	noun
eser	work, opus	noun
esin	inspiration	noun
esinlemek	to inspire	verb
esinti	breeze	noun
esintili	windy	adj
esir	captive	noun
esirgemek	to protect	verb
eski zamandan kalma	ancient	adj
eski	ancient	adj
eski	former	adj
eski	old	adj
eskiden	formerly, previously	adv
eskimiş	old	adj
eskiçağ	antiquity	noun
esmek	to blow	verb
esmer	brunette, dark-skinned	adj
esnaf	tradesman	noun
esnasında	during	prep
esnek	elastic, flexible	adj
esneklik	elasticity, flexibility	noun
esnemek	to yawn; to stretch	verb
espri	humor, joke	noun
esrar	mystery; marijuana	noun
estetik	aesthetics	noun
et yemeyen	vegetarian	adj
et	flesh	noun
et	meat	noun	etliye sütlüye karışmamak: not interested in anything
etek	skirt	noun
etik	ethics	noun
etiket	label	noun
etken	factor	noun
etki	effect	noun
etkilemek	to affect; to influence	verb
etkilenmez	impervious	adj
etkileyici	impressive	adj
etkileşim	interaction	noun
etkili	effective	adj
etkin	active; effective	adj
etkinlik	activity	noun
etkisiz	ineffective	adj
etmek	to do	verb
etmek	to make	verb
etmen	factor, agent	noun
etnik	ethnic	adj
etnoloji	ethnology	noun
etraf	surroundings	noun
etrafında	around	adv
etrafında	round	prep
etyemez	vegetarian	adj
euro	euro	noun
ev sahibi	host	noun
ev	home	noun
ev	house	noun
ev	house, home	noun
evcil hayvan	pet	noun
evde	at home	adv
evet	yes	noun
evet	yes	part
evlat	child	noun
evlenme	marriage	noun
evlenmek	to marry	verb
evlenmiş	married	adj
evli	married	adj
evlilik	marriage	noun
evrak	document, paper	noun
evre	phase, stage	noun
evren	universe; cosmos	noun
evrensel	universal	adj
evrim	evolution	noun
evvel	ago [postpos.]	adv
evvel	before	posp
evvela	in the first place	adv
evvelki gün	the day before yesterday	adv
evvelsi gün	the day before yesterday	adv
eyalet	state; province	noun
eylem	action	noun
eylem	deed [act]	noun
eylem	verb	noun
eylemek	to act, to do	verb
eylül	September <Sep., Sept.>	noun
eylül	September	noun
eyvah	oops	phrase
ezan	azan, call to prayer	noun
ezber	memorization	noun
ezberlemek	to memorize	verb
ezgi	melody	noun
eziyet	torture, suffering	noun
ezmek	squish	verb
ezmek	to crush; to mash	verb
eğe	file	noun
eğer ... olmazsa	unless	conj
eğer	if	conj
eğer	if, unless	conj
eğer	when	conj
eğilim göstermek	to tend to	verb
eğilim	tendency, inclination	noun
eğilimi olmak	to tend to	verb
eğilmek	to bend over	verb
eğilmek	to lean	verb
eğitim	education	noun
eğitim	study	noun
eğitimci	educator, trainer	noun
eğitimli	educated	adj
eğitmek	to educate; to train	verb
eğlence	entertainment	noun
eğlence	fun	noun
eğlenceli	enjoyable	adj
eğlenceli	entertaining, amusing	adj
eğlendirmek	to entertain	verb
eğlenmek	to have fun	verb
eğmek	to bend	verb
eğmek	to bow	verb	boyun eğmek: to bow, to submit, to surrender
eğmek	to lean, to bend	verb
eğri	curved, crooked	adj
eş	identical	adj
eş	mate	noun
eş	spouse	noun
eş	wife	noun
eşcinsel	homosexual	adj
eşdeğer	equivalent	noun
eşek	donkey	noun
eşevreli	coherent	adj
eşey	gender	noun
eşik	threshold	noun
eşit	equal	adj
eşitlemek	to equalize	verb
eşitlik	equality	noun
eşitsizlik	inequality	noun
eşittirmek	to equalize	verb
eşlemek	to pair, to match	verb
eşlenmek	to be paired	verb
eşlik	company	noun
eşmek	to dig	verb
eşsiz	unique	adj
eşya	item	noun
eşya	things, belongings	noun
faaliyet	activity	noun
fabrika	factory, plant	noun
fabrika	plant [factory]	noun
facia	disaster	noun
fahişe	prostitute	noun
fahri	honorary	adj
fail	doer, agent	noun
faiz	interest	noun
fakat	but	conj
fakat	but, however, yet	conj
fakat	however	conj
fakat	though	conj
fakir	poor	adj
faks	fax	noun
faktör	factor	noun
fakülte	faculty	noun
fal	fortune-telling	noun
falan	and so on <ASO>	adv
fantastik	fantastic	adj
fantezi	fantasy	noun
far	headlight	noun
fare	mouse	noun
fare	mouse, rat	noun
fark	difference	noun	fark etmek: to notice
farketmek	to notice, to realize	verb
farklı	different	adj
farklılaşmak	to differentiate, to change	verb
farklılık	difference	noun
farkında olmak	to be aware of	verb
farkında	aware	adj
farz	duty	noun
fasulye	bean	noun
fasulye	bean, beans	noun
fasıl	section	noun
fatura	bill	noun
fatura	invoice, bill	noun
fay	fault line	noun
fayda	use, benefit, advantage	noun
faydalanmak	to benefit from	verb
faydalı	useful	adj
faz	phase	noun
fazilet	virtue	noun
fazla	excessive	adj
fazla	extra	adj	daha fazla: more	fazla mesai: overtime
fazla	over	det
fazla	too	adv
fazladan	over the top	adj
fazlalık	excess	noun
fazlasıyla	exceedingly, more than enough	adv
faşist	fascist	noun
faşizm	fascism	noun
feda	sacrifice, sacrificing	noun
federal	federal	adj
federasyon	federation	noun
felaket	disaster, catastrophe	noun
felsefe	philosophy	noun
felsefi	philosophical	adj
felç	paralysis	noun
feminist	feminist	noun
femtokimya	femtochemistry	noun
fen	natural science	noun
fena	bad	adj
fena	bad; terrible	adj
fena	evil	adj
fener kulesi	lighthouse	noun
fener	lantern, flashlight	noun
fener	torch	noun
feodal	feudal	adj
ferah	spacious	adj
ferahlamak	to be relieved	verb
ferdi	individual	adj
ferman	firman, imperial order	noun
fert	person, individual	noun
feryat	cry, scream	noun
festival	festival	noun
fethetmek	to conquer	verb
fetih	conquest	noun
fevkalade	extraordinary	adj
fevkalade	fabulous	adj
fevkalade	great	adj
fidan	sapling	noun
figür	figure	noun
fiil	act, action	noun
fiil	verb	noun
fiilen	de facto	adv
fikir	idea	noun
fikir	idea, thought, opinion	noun
fikir	mind [opinion]	noun
fikir	opinion	noun
fikoloji	phycology	noun
fil	elephant	noun
filan	so and so, or some	noun
filantropizm	philanthropy	noun
filiz	offshoot, bud	noun
filiz	sprout	noun
film	film, movie	noun
filozof	philosopher	noun
final	final	noun
finans	finance	noun
finansal	financial	adj
finansman	financial resources	noun
fincan	cup	noun
firar kenarı	trailing edge	noun
firkete	hairpin	noun
firma	firm, company	noun
fiyat	price	noun
fizik	physics	noun
fiziki	physical	adj
fiziksel	physical	adj
fizikçi	physicist	noun
fizyolojik	physiological	adj
fiş [elektrik]	plug	noun
fiş	plug; tag	noun
fiş	receipt	noun
fişek	cartridge	noun
florya [Carduelis chloris]	(European) greenfinch	noun
flört	flirtation	noun
fon	fund	noun
fonksiyon	function	noun
fonksiyonel	functional	adj
form	form, shape	noun
forma	uniform	noun
formasyon	formation, training	noun
format	format	noun
formül	formula	noun
forum	forum	noun
fosil	fossil	noun
fotokopi	photocopy	noun
fotorealizm	photorealism	noun
fotosentez	photosynthesis	noun
fotoğraf makinesi	camera	noun
fotoğraf çekmek	to take a photograph	verb
fotoğraf	photo	noun	fotoğraf çekmek: to take a photo
fotoğraf	photograph	noun
fotoğraflamak	to photo, to photograph	verb
fotoğraflamak	to take a photograph	verb
fotoğrafçı	photographer	noun
frekans	frequency	noun
fren	brake	noun
fruktoz	fructose	noun
fuar	fair	noun
futbol	football	noun
futbolcu	football player	noun
füze	missile	noun
füze	rocket, missile	noun
fıkra	joke; anecdote	noun
fındık	hazelnut	noun
fındık	nut	noun
fırlamak	to pop out, to rush out	verb
fırlatmak	to launch	verb
fırsat	opportunity	noun
fırtına	hurricane	noun
fırtına	storm	noun
fırça atmak	berate	verb
fırça	brush	noun
fırçalamak	to brush	verb
fırın	bakery	noun
fırın	oven; bakery	noun
fırın	stove	noun
fırında pişirmek	to bake	verb
fıstık	peanut	noun	yer fıstığı: peanut
fısıldamak	to whisper	verb
fısıltı	whisper	noun
fışkırmak	to gush out	verb
fışkırmak	to gush out, to spew	verb
gafil	careless	adj	gafil avlamak: to take by surprise
galaksi	galaxy	noun
galeri	gallery	noun
galiba	I guess	phrase
galiba	probably	adv
galiba	probably, likely	adv
galip	winner	noun
galyum arsenür [GaAs]	gallium arsenide	noun
gama fonksiyonu	gamma function	noun
gar	train station	noun
garaj	garage	noun
garanti	guarantee, secure	noun
garantiye almak	to insure	verb
gardiyan	guardian	noun
garip	odd	adj
garip	strange	adj
garip	strange, unusual	adj
garson [kadın]	waitress	noun
garson	waiter	noun
garson	waiter, waitress	noun
gastrulasyon	gastrulation	noun
gaye	aim, goal, purpose	noun
gayesiyle	for the purpose of	adv
gayet	quite, rather	adv
gayet	very	adv
gayret	effort	noun
gayretli	hardworking	adj
gayrimenkul	real estate	noun
gayrı	other than	posp
gaz	gas	noun
gazete	newspaper	noun
gazeteci	journalist	noun
gazetecilik	journalism	noun
gazino	casino	noun
gazoz	soda [Am.]	noun
gazsız	still [drink]	adj
gebe	pregnant	noun
gebertmek	to kill	verb
gece yarısı	midnight	noun
gece	at night	adv
gece	night	noun	geceleri: at nights
gecekondu	squatter	noun
geceleri	at night	adv
geceleyin	at night	adv
gecelik	nightdress	noun
gecikme	delay	noun
gecikmek	to be late	verb
geciktirmek	to postpone	verb
gelecek	future	noun
gelecek	future, next	noun
gelecekte	hereinafter	adv
gelenek	tradition, custom	noun
geleneksel	traditional	adj
gelin	bride	noun
gelin	bride; daughter-in-law	noun
gelin	daughter-in-law	noun
gelir	income	noun
gelir	revenue	noun
geliş	arrival <arr.>	noun
geliş	arrival	noun
geliş	visit	noun
gelişim	development, growth	noun
gelişmek	to develop	verb
gelişmişlik	development	noun
geliştirmek	to develop	verb
geliştirmek	to improve	verb
gelmek	to come	verb
gemi	ship	noun
gemi	ship, vessel	noun
gen	gene	noun
gene	again	adv
genel	general, common	adj
genel	usual	adj
genelde	usually	adv
genelev	brothel	noun
genelge	circular	noun
genellemek	to generalize	verb
genellikle	generally	adv
general	general	noun
genetik	genetic	adj
genetik	genetics	noun
genitif	genitive	noun
geniş	broad	adj
geniş	large	adj
geniş	wide	adj
geniş	wide, broad	adj
geniş	widespread	adj
genişlemek	to widen, to broaden	verb
genişletmek	to enlarge	verb
genişlik	width	noun
genç	young	adj
gençlik yurdu	hostel	noun
gençlik yurdu	youth hostel	noun
gençlik	youth; the young	noun
geometri	geometry	noun
geometrik ortalama	geometric mean	noun
geometrik	geometric	adj
gerek	necessity	noun
gerek	requirement	noun
gerekli	necessary	adj
gerekli	necessary, needed	adj
gerekli	required	adj
gereklilik	necessity, need	noun
gerekmek	to be necessary (modal verb)	verb
gerekmek	to be necessary	verb	gerekirse: if necessary	gerek yok: not necessary	gerek yok zaten: no need anyway
gerekmek	to be supposed to	verb
gerekmek	to need	verb
gereksinim	need, requirement	noun
gereksinmek	to be in need of	verb
gereksiz	unnecessary	adj
gerektirmek	to require	verb
gerekçe	justification, ground	noun
gereç	equipment	noun
gereğince	in accordance with, as required by, following	adv
gergedan	rhinoceros	noun
gergin	stretched, tight, tense	adj
gerginlik	tension	noun
geri çekilme	retreat	noun
geri çevirmek	to reject	verb
geri	back	adj	geri götürmek: to return sg
geri	back	noun
gerici	conservative	adj
gerileme	retreat	noun
gerilemek	to regress	verb
gerilim	tension	noun
gerilla	guerrilla	noun
gerizekâlı	retarded [sl.]	adj
germek	to tighten; to irritate	verb
gerçek	correct	adj
gerçek	fact	noun
gerçek	genuine	adj
gerçek	real, true, genuine	adj
gerçek	truth	noun
gerçekleşmek	to materialize; to happen	verb
gerçekleştirmek	to realize	verb
gerçeklik	reality	noun
gerçekten	in fact	adv
gerçekten	indeed	adv
gerçekten	quite	adv
gerçekten	really	adv
gerçekten	to be honest	adv
gerçekten	truly	adv
gerçekçi	realist	noun
gerçi	though	adv
gerçi	though, yet, however	conj
getiri	return, profit	noun
getirmek	to bring	verb
getirmek	to get	verb
gevşek	loose	adj
gevşek	slack	adj
gevşemek	to loosen	verb
geyik	deer	noun
geyik	deer, stag	noun
gezegen	planet	noun
gezgin	traveler	noun
gezi	excursion	noun
gezi	trip	noun
gezinmek	to wander around	verb
gezinti	walk	noun
gezmek	to stroll; to go around	verb
geç	late	adj
geçenlerde	lately, recently	adv
geçerli	valid	adj
geçerlilik	validity	noun
geçici	temporary, transitory	adj
geçim	a living, welfare	noun
geçim	living	noun
geçindirmek	to make ends meet	verb
geçinmek	to make a living	verb
geçirmek	to pass	verb
geçirmek	to spend	verb
geçirmez	impervious	adj
geçit	gateway, passage	noun
geçiş	passing, crossing; transition	noun
geçmek	to exceed	verb
geçmek	to pass by	verb	gelip geçici: passing
geçmiş	past	adj
geçmiş	past	noun
gibi	as	adv
gibi	like	posp
gidip gelmek	to commute	verb	evle iş arasını gidip gelmek: to travel between home and work
gidip görmek	to visit	verb
gidiş	going, departure	noun
gimnofobi	gymnophobia	noun
girdi	input	noun
giriş	entrance	noun
girişim	attempt	noun
girişim	attempt; enterprise, initiative	noun
girişimci	entrepreneur	noun
girişimcilik	entrepreneurship	noun
girmek	to enter	verb
gitar	guitar	noun
gitgide	gradually, more and more	adv
gitmek	to go	verb
gitmek	to leave	verb
giyim	clothing, dressing	noun
giyinmek	to dress	verb
giyinmek	to get dressed	verb
giymek	to put on [clothes]	verb
giymek	to put on, to wear	verb
giymek	to wear	verb
giysi	clothes, dress	noun
giz	secret, mystery	noun
gizem	mystery, enigma	noun
gizemli	mystical	adj
gizlemek	to hide	verb
gizlemek	to hide, to conceal	verb
gizli	secret	adj
gizli	secret; hidden	adj
gizlilik	secrecy	noun
glikoz	glucose	noun
global	global	adj
gol	goal (football)	noun
grafik	graph, diagram	noun
gram	gram	noun
grev	strike (of workers)	noun
gri	gray [Am.]	adj
gri	gray	adj
grip	flu	noun
grup	group	noun
gurbet	foreign land	noun
gurur	pride	noun	gurur duymak: to be proud of
gururlu	proud	adj
göbek deliği	bellybutton [coll.]	noun
göbek	navel, belly	noun
gök ardıç kuşu [Monticola solitarius]	blue rock thrush	noun
gök balina [Balaenoptera musculus]	blue whale	noun
gök gürlemesi	thunder	noun
gök gürültüsü	thunder	noun
gök	sky	noun
gökada	galaxy	noun
gökbilim	astronomy	noun
gökbilimi	astronomy	noun
gökdelen	skyscraper	noun
gökkuşağı	rainbow	noun
göknar kargası [Nucifraga caryocatactes]	(Eurasian) nutcracker	noun
göktaşı	meteor	noun
gökyüzü	sky	noun
gökçe güvercin [Columba oenas]	stock dove	noun
göl	lake	noun
gölge	shadow	noun	gölge etmek: to stand in one's way
gölge	shadow; shade	noun
gölgelemek	to overshadow, to cloud	verb
gölgeli	shady	adj
gömlek	shirt	noun
gömmek	to bury	verb
gönder	flagpole	noun
göndermek	to send	verb
gönül	heart	noun
gönüllü	volunteer	adj
göre	for, according to	posp
görece	relatively	adv
göreli	relative	adj
görev	duty	noun
görev	duty, assignment	noun
görevlendirme	employment	noun
görevlendirmek	to assign	verb
görevli	in charge, on duty	noun
görgü	manners	noun
görkemli	splendid, magnificent	adj
görmek	to see	verb
görmeye gitmek	to visit	verb
görmezden gelmek	to ignore	verb
görsel	visual	adj
görülecek yer	sight	noun
görülmeye değer	worth seeing	adj
görünmek	to appear	verb
görünmek	to look	verb
görünmek	to seem	verb
görüntü	image	noun	kamerası görüntüsü: camera footage
görüntü	image; appearance	noun
görüntülemek	to film	verb
görünüm	appearance, view	noun
görünür	visible	adj
görünüş	appearance	noun
görüş	point of view; vision	noun
görüşme	interview	noun
görüşmek	to meet	verb	görüşmek üzere: see you
görüşmek	to talk	verb
gösterge	indication, sign; index	noun
gösteri	show; performance	noun
gösterici	guide, demonstrator	noun
gösterim	display, show	noun
göstermek	to prove	verb
göstermek	to show	verb
göt	ass	noun
götürmek	to bring	verb
götürmek	to carry	verb
götürmek	to take to	verb
götürmek	to take	verb
gövde	body	noun
gövde	fuselage	noun
göz kırpmak	to blink	verb
göz kırpmak	to wink	verb
göz	eye [Oculus]	noun
göz	eye	noun	gözler dört açmış: eyes wide open	gözler önüne sermek: to reveal
gözaltı	custody	noun	gözaltına almak: to detain
gözde	favorite	adj
gözden geçirmek	to look at	verb
gözetim	supervision, care; protection	noun
gözetlemek	to observe	verb
gözetlemek	to watch	verb
gözetmek	to consider; to guard	verb
gözlem	observation	noun
gözlemci	observer	noun
gözlemek	to watch; to observe	verb
gözlemlemek	to observe	verb
gözlük	glasses	noun
gözlük	spectacles	noun
gözyaşı dökmek	to weep	verb
gözyaşı	tear	noun
gözü pek	daring	adj
gözükmek	to appear	verb
göç	immigration	noun
göç	migration	noun
göçebe	migrant, nomad	noun
göçebe	nomad	noun
göçmek	to emigrate	verb
göçmek	to migrate	verb
göçmen	immigrant, refugee	noun
göğüs	breast	noun
göğüs	chest	noun
göğüs	chest; breast, bosom	noun
gübre	fertilizer	noun
gücendirmek	to hurt	verb
gücendirmek	to insult	verb
gücenmiş	hurt	adj
güdü	drive, motivation	noun
gül	rose	noun
güle	bye	phrase	güle güle: bye
gülme	laugh	noun
gülmek	to laugh	verb	katıla gülmek: to laugh out loud
gülümseme	smile	noun
gülümsemek	to smile	verb
gülünecek	funny	adj
gülünç	funny	adj
gülüş	laugh	noun
gülüş	laughter	noun
gümrük	customs duty	noun
gümrük	customs	noun
gümüş uçlu köpekbalığı [Carcharhinus albimarginatus]	silvertip shark	noun
gümüş	silver	adj
gümüş	silver	noun
gün	day	noun	günlerde: at days	günün birinde: some day	bir gün: one day	gün ağarması: dawn	gün batısı: sunset	gün batımı: sunset
